20260602 025600;30365.75;30373.75;30365.5;30373.75;357
20260602 025700;30374;30378.5;30374;30376.5;466
20260602 025800;30376.25;30380.75;30374.5;30379;593
20260602 025900;30379;30381.5;30377;30377.5;441
20260602 030000;30378;30378.5;30372.25;30373.5;322
20260602 030100;30373.25;30383.5;30372;30382.25;845
20260602 030200;30382;30382.75;30375.25;30378.5;515
20260602 030300;30377.75;30381;30370.75;30371.25;556
20260602 030400;30371.5;30373.5;30364;30367.25;737
20260602 030500;30367.5;30371.5;30366.25;30366.25;277
20260602 030600;30366;30372.25;30365;30369.5;428
20260602 030700;30369.75;30370;30365;30368.5;341
20260602 030800;30368.5;30371.5;30363.75;30365.5;264
20260602 030900;30365.75;30368.25;30360.75;30362.75;496
20260602 031000;30362.25;30363.25;30349.25;30353;1657
20260602 031100;30353;30355.5;30347.25;30347.25;738
20260602 031200;30347.75;30348;30340.75;30346.5;789
20260602 031300;30346.75;30349.25;30338;30342;647
20260602 031400;30342;30347.75;30341;30347.75;431
20260602 031500;30347.5;30351.75;30343.5;30346;630
20260602 031600;30345.75;30349.75;30343.5;30345.25;361
20260602 031700;30345.5;30348.25;30342.25;30347.5;316
20260602 031800;30347;30355.5;30346;30353.75;601
20260602 031900;30353.75;30353.75;30335;30338.75;1045
20260602 032000;30338.25;30338.5;30326.25;30329.5;1090
20260602 032100;30329.25;30331;30317.75;30324.75;1414
20260602 032200;30324.75;30334.5;30322;30331.75;1053
20260602 032300;30332;30333.25;30329.25;30332.5;410
20260602 032400;30332.25;30334;30324.5;30331.25;488
20260602 032500;30330.25;30332.5;30324.75;30331.25;459
20260602 032600;30331;30341.25;30331;30335.75;822
20260602 032700;30336.5;30340.25;30331.25;30334.5;537
20260602 032800;30334.25;30334.25;30322;30326.5;731
20260602 032900;30326;30330;30321.25;30325.75;771
20260602 033000;30325.5;30331.5;30319.5;30325;518
20260602 033100;30325.25;30325.5;30318.5;30319.25;578
20260602 033200;30319.75;30330.5;30318;30330;701
20260602 033300;30329.25;30335.75;30328.5;30332;730
20260602 033400;30331.25;30337.5;30331;30336.5;586
20260602 033500;30336.5;30336.5;30319.75;30321.5;686
20260602 033600;30321.25;30336.75;30320.25;30336.25;580
20260602 033700;30336;30341.5;30332.75;30339;947
20260602 033800;30338.75;30348.5;30334.75;30337.25;1036
20260602 033900;30338;30341.5;30332.5;30337.5;406
20260602 034000;30338;30341.5;30336;30340.25;341
20260602 034100;30341.25;30344.25;30335;30336;449
20260602 034200;30336.25;30341.25;30326;30329.25;706
20260602 034300;30329.75;30337.75;30326.75;30337.25;447
20260602 034400;30337.5;30344.5;30337.5;30342.25;455
20260602 034500;30342.25;30346.5;30341.5;30344.25;461
20260602 034600;30343.5;30354.5;30342.25;30351.5;961
20260602 034700;30351.75;30351.75;30345.25;30348.75;382
20260602 034800;30348.5;30355.5;30347.5;30354;489
20260602 034900;30354.75;30355.25;30347;30350;501
20260602 035000;30350.25;30359.5;30349.75;30358.75;630
20260602 035100;30359.25;30360.5;30355.5;30359.25;447
20260602 035200;30360;30361.5;30356;30358.75;288
20260602 035300;30358.75;30363.75;30358.5;30361;376
20260602 035400;30360.25;30363;30356.75;30358;411
20260602 035500;30358;30360.25;30354.75;30359;383
20260602 035600;30359.5;30361.5;30354.5;30355.5;323
20260602 035700;30356.25;30357;30354;30356;349
20260602 035800;30356.5;30358.25;30354;30357.5;277
20260602 035900;30357.75;30360;30354;30359.25;302
20260602 040000;30359.75;30366;30359.75;30363.25;643
20260602 040100;30363.5;30367.5;30360.75;30363.75;678
20260602 040200;30364;30370;30358.5;30369;735
20260602 040300;30368.75;30369.5;30365;30367.5;439
20260602 040400;30367.5;30372;30366;30370;360
20260602 040500;30369.5;30372.5;30367.25;30369.25;364
20260602 040600;30369.5;30375.25;30369.25;30372.75;454
20260602 040700;30374;30389.25;30374;30388;1784
20260602 040800;30387.5;30387.5;30381.5;30386.25;797
20260602 040900;30385.75;30391.5;30383.25;30383.25;757
20260602 041000;30383.5;30387.75;30381.25;30386.75;514
20260602 041100;30387.25;30389;30381.75;30384.5;505
20260602 041200;30384.75;30387.25;30383.5;30384.5;283
20260602 041300;30385.25;30389;30383.5;30386.5;317
20260602 041400;30387;30387.25;30380;30381.75;451
20260602 041500;30381.5;30381.75;30374.25;30376;680
20260602 041600;30376;30382.5;30375;30379.25;452
20260602 041700;30378.5;30384.25;30377.5;30380.75;255
20260602 041800;30380.25;30381;30373.75;30376;282
20260602 041900;30375;30378.25;30374;30376.5;180
20260602 042000;30376;30377;30369.75;30373.25;536
20260602 042100;30373.25;30380;30373.25;30380;259
20260602 042200;30379.5;30385.75;30378.75;30384.75;384
20260602 042300;30384.5;30387.75;30381.75;30386.5;667
20260602 042400;30386;30392;30384.75;30389;467
20260602 042500;30389.5;30390;30385.25;30386.25;217
20260602 042600;30386.75;30390;30383;30388;327
20260602 042700;30388;30393.5;30386.75;30392.25;523
20260602 042800;30392;30396;30390.75;30396;464
20260602 042900;30395.75;30407.75;30395.25;30407.25;1598
20260602 043000;30407.25;30412.75;30400.5;30405;1196
20260602 043100;30405;30405.75;30399.5;30403.5;599
20260602 043200;30403.75;30407;30397;30399.5;465
20260602 043300;30400;30403.75;30397;30402.75;402
20260602 043400;30403.25;30405;30398.5;30400.25;279
20260602 043500;30400;30405;30400;30401.25;265
20260602 043600;30401.75;30403.25;30397;30397.5;250
20260602 043700;30397.75;30399;30395.25;30398.75;358
20260602 043800;30398.75;30399.25;30396.25;30397.5;169
20260602 043900;30397.5;30398;30393;30396.75;284
20260602 044000;30395.75;30406.75;30394.25;30406.25;441
20260602 044100;30406.25;30406.5;30401.75;30405.25;284
20260602 044200;30405;30409.75;30402.25;30407;447
20260602 044300;30406.25;30410;30404.75;30409.25;270
20260602 044400;30409.25;30410;30406.5;30407.75;291
20260602 044500;30407.25;30414.5;30407;30411;543
20260602 044600;30411;30417.75;30409;30416.25;663
20260602 044700;30416;30424;30414.5;30423.25;829
20260602 044800;30423;30430;30422.5;30427.25;818
20260602 044900;30427.5;30432.75;30426.75;30431;719
20260602 045000;30430.75;30431.25;30426.75;30427.25;368
20260602 045100;30427.75;30429.25;30424.75;30426.5;537
20260602 045200;30427;30432.5;30426.75;30430.5;369
20260602 045300;30431.25;30433.5;30430;30430.75;375
20260602 045400;30431;30438;30430.5;30434.25;674
20260602 045500;30433;30434.5;30430.75;30432.25;273
20260602 045600;30431.75;30437.5;30430;30435.75;521
20260602 045700;30435.25;30439;30434;30438;351
20260602 045800;30437.25;30439;30435;30436;242
20260602 045900;30435.75;30441;30432.5;30440.5;517
20260602 050000;30440.25;30444.75;30440.25;30443.75;603
20260602 050100;30443.25;30447.5;30440;30444;1139
20260602 050200;30444.5;30450;30442;30444;829
20260602 050300;30443.5;30443.5;30434.25;30437.5;748
20260602 050400;30438;30438.5;30430.5;30434;656
20260602 050500;30432.75;30435;30431.75;30434.5;260
20260602 050600;30435;30435.25;30430;30432.75;498
20260602 050700;30432;30439.25;30431.25;30438;492
20260602 050800;30437.5;30446.5;30437;30445.75;543
20260602 050900;30445;30448.5;30443.75;30448.25;441
20260602 051000;30447.75;30454.25;30447.75;30452.5;1017
20260602 051100;30452.25;30459.25;30448.25;30456.5;845
20260602 051200;30456.75;30464.25;30455.5;30462.25;1022
20260602 051300;30461.5;30465.75;30461.5;30463.5;558
20260602 051400;30463.5;30466.25;30462;30464.25;400
20260602 051500;30464.25;30468.75;30463.75;30467.5;644
20260602 051600;30468;30468.5;30462;30462;530
20260602 051700;30461.75;30462;30457;30460;605
20260602 051800;30460;30461;30456.5;30457;313
20260602 051900;30457.5;30466.5;30457;30464;569
20260602 052000;30463.5;30465;30460.25;30463.75;344
20260602 052100;30463.25;30468.5;30462;30468.25;436
20260602 052200;30468.5;30470;30466.75;30468.5;438
20260602 052300;30468.5;30469;30465.5;30466;179
20260602 052400;30466;30468.5;30463.25;30468.5;268
20260602 052500;30468.25;30469.75;30465.75;30469;294
20260602 052600;30469;30471;30460.75;30465.25;727
20260602 052700;30465.75;30471;30464.75;30470.75;308
20260602 052800;30470.5;30474.5;30469.75;30473;616
20260602 052900;30473;30473;30468.5;30471.25;316
20260602 053000;30472.25;30475.25;30469.75;30471.25;468
20260602 053100;30471.25;30481.5;30470.75;30478;1068
20260602 053200;30477.75;30481.5;30477.5;30479.75;348
20260602 053300;30480;30480.25;30475.75;30476.75;343
20260602 053400;30476.75;30482;30476.75;30478.25;423
20260602 053500;30478;30487.75;30475.5;30486.25;618
20260602 053600;30486.25;30489;30483.5;30487.25;652
20260602 053700;30487.25;30493.5;30487;30491;921
20260602 053800;30491.75;30491.75;30476;30477.75;1049
20260602 053900;30477.75;30482.75;30472.25;30479.75;836
20260602 054000;30479.5;30480;30471.75;30475;442
20260602 054100;30475.5;30477.25;30472.5;30476;386
20260602 054200;30476;30482.75;30473.5;30482.5;398
20260602 054300;30482.25;30482.75;30478.25;30481.25;367
20260602 054400;30481.5;30483.25;30476.75;30478.25;254
20260602 054500;30478;30482.5;30476;30482.5;243
20260602 054600;30482.5;30484.5;30476.75;30479;383
20260602 054700;30479;30481;30477.25;30479;214
20260602 054800;30479.25;30479.5;30468.5;30469.75;699
20260602 054900;30469.75;30474.25;30468.5;30469.75;640
20260602 055000;30469.75;30471.5;30466.5;30471;475
20260602 055100;30471.5;30473.5;30467.25;30468.75;407
20260602 055200;30469.25;30469.5;30463;30465.25;652
20260602 055300;30465.5;30472.5;30464.5;30468.75;427
20260602 055400;30469;30469.5;30459;30460.5;467
20260602 055500;30460.75;30465.5;30459.5;30463;369
20260602 055600;30463.75;30465.75;30458.5;30462.75;472
20260602 055700;30463.75;30469;30463.5;30464.75;346
20260602 055800;30465.5;30469.25;30462.5;30467.75;246
20260602 055900;30468.5;30476.75;30467;30476;648
20260602 060000;30476.5;30479;30475;30476.5;354
20260602 060100;30476.5;30481.25;30472.25;30480.75;784
20260602 060200;30480.25;30487.5;30476.5;30477;1109
20260602 060300;30476.25;30481.75;30474.75;30479.25;406
20260602 060400;30479.25;30482.5;30476.5;30480.5;387
20260602 060500;30479.75;30484;30477.75;30481.5;284
20260602 060600;30482;30493;30481.5;30490.25;994
20260602 060700;30490.5;30490.75;30481.5;30486;530
20260602 060800;30485.75;30488.25;30480.5;30484.25;518
20260602 060900;30484;30485;30479;30479.5;337
20260602 061000;30479.5;30483.5;30476;30478;468
20260602 061100;30478;30478.75;30468.75;30475.25;884
20260602 061200;30475.25;30480.75;30474.75;30479.75;508
20260602 061300;30479.5;30480.75;30470.5;30478.25;383
20260602 061400;30477.75;30483;30477.25;30482;301
20260602 061500;30481.25;30485;30480.25;30482.75;252
20260602 061600;30482.5;30486.75;30481.5;30484.75;444
20260602 061700;30483.75;30490.5;30483.5;30487.5;419
20260602 061800;30487;30496.5;30487;30491.25;831
20260602 061900;30491.5;30497.75;30487;30489.5;480
20260602 062000;30488.5;30492.5;30487.25;30490;304
20260602 062100;30490.5;30496;30490.25;30491.75;427
20260602 062200;30492.25;30500.75;30491;30498;859
20260602 062300;30498.75;30502.75;30497.75;30498.25;625
20260602 062400;30498.5;30500.25;30495.25;30500.25;507
20260602 062500;30500.25;30501.75;30493.75;30496.75;354
20260602 062600;30496.75;30496.75;30491;30491.5;457
20260602 062700;30492;30495.5;30490.5;30494.25;358
20260602 062800;30493.5;30497.25;30487.5;30488;456
20260602 062900;30488.25;30492;30485.5;30487.25;419
20260602 063000;30488;30488.25;30484;30487.5;411
20260602 063100;30487;30489.25;30482.75;30487.5;373
20260602 063200;30488.25;30489;30480.5;30484.25;589
20260602 063300;30484;30485.75;30466.5;30474.5;1269
20260602 063400;30476;30481;30474.25;30477.75;543
20260602 063500;30478.75;30486.75;30476.5;30486.25;401
20260602 063600;30486;30506.5;30481;30505.5;1625
20260602 063700;30505;30509.5;30497.25;30506;1570
20260602 063800;30505.75;30508.5;30501;30506;563
20260602 063900;30505.5;30507.75;30501;30503.5;498
20260602 064000;30503.75;30504.5;30498.25;30501;465
20260602 064100;30500.5;30503.25;30498.5;30501;299
20260602 064200;30502.5;30506.75;30501;30503.75;346
20260602 064300;30503.5;30504.5;30496;30496.5;376
20260602 064400;30497.25;30500;30496.75;30497.5;115
20260602 064500;30496.25;30500;30494.5;30496.25;267
20260602 064600;30496.75;30513.75;30493.75;30513.25;1058
20260602 064700;30513.25;30513.5;30505;30506.25;742
20260602 064800;30506;30510.5;30505.25;30505.75;279
20260602 064900;30505.5;30507;30502.5;30503.25;206
20260602 065000;30504.25;30510;30503.5;30509.75;287
20260602 065100;30509;30509.5;30504.75;30507;264
20260602 065200;30507.75;30508.75;30505.5;30508.5;172
20260602 065300;30507.75;30509.75;30506.5;30506.75;195
20260602 065400;30506.25;30507.25;30503;30504.5;419
20260602 065500;30504;30509.25;30503.5;30507.25;147
20260602 065600;30506.75;30511.5;30503.75;30508.5;446
20260602 065700;30508.75;30515.75;30508.75;30511.25;624
20260602 065800;30510.5;30515.25;30509.75;30514.5;262
20260602 065900;30515.5;30516.25;30507;30508.75;324
20260602 070000;30508.75;30516;30508.5;30514.5;277
20260602 070100;30514.5;30522;30510.25;30518.25;1318
20260602 070200;30517.75;30519.5;30513.75;30516.25;454
20260602 070300;30516.25;30518;30512.75;30514.5;345
20260602 070400;30514.5;30522;30509;30519.25;710
20260602 070500;30520;30528.25;30518.75;30525.25;983
20260602 070600;30525;30534.25;30525;30532;939
20260602 070700;30531.5;30537.75;30528;30535.5;978
20260602 070800;30534.75;30541.5;30533.5;30540.75;817
20260602 070900;30540.5;30542.25;30535;30539.75;784
20260602 071000;30540;30541.75;30532.25;30539.5;964
20260602 071100;30538.75;30544;30533.75;30537;725
20260602 071200;30536.5;30539;30533.75;30534.75;267
20260602 071300;30534.75;30538.75;30532.75;30536.75;488
20260602 071400;30536.75;30537.75;30533;30536.25;328
20260602 071500;30536.75;30538;30531;30535.75;418
20260602 071600;30535.5;30535.75;30532.5;30535.25;308
20260602 071700;30535.75;30537.5;30528.75;30535.75;656
20260602 071800;30535.5;30537;30532.5;30532.5;265
20260602 071900;30532.5;30536.5;30530.25;30535.5;309
20260602 072000;30535.75;30535.75;30531.75;30532.75;274
20260602 072100;30532.5;30541.25;30531.75;30538.5;501
20260602 072200;30538.5;30541.75;30537;30538.75;369
20260602 072300;30539.25;30545.75;30538;30543.5;722
20260602 072400;30543;30547.5;30538;30541.75;675
20260602 072500;30542.5;30546.75;30541.5;30542.25;366
20260602 072600;30543;30543.5;30535.5;30536.25;478
20260602 072700;30536.5;30543.75;30536.25;30543.5;386
20260602 072800;30542.75;30543.75;30537;30540;379
20260602 072900;30540;30540;30525;30528.25;885
20260602 073000;30528.5;30533.5;30526;30531.5;524
20260602 073100;30531;30535.25;30523.75;30524.25;720
20260602 073200;30524;30530.5;30522.25;30527.75;598
20260602 073300;30527.75;30531.75;30527.5;30530.5;333
20260602 073400;30530.5;30533.25;30524;30524;268
20260602 073500;30524.25;30527.75;30520.75;30526.25;514
20260602 073600;30526.5;30526.5;30520.75;30523;278
20260602 073700;30523.75;30532;30523;30531.5;358
20260602 073800;30532;30540;30531.5;30535.75;821
20260602 073900;30535.5;30535.5;30528.75;30530;308
20260602 074000;30529.25;30529.25;30523.5;30525;337
20260602 074100;30525;30530.75;30522;30529;378
20260602 074200;30528.25;30534.5;30527.5;30528.5;410
20260602 074300;30528.75;30530.75;30525.75;30527.25;193
20260602 074400;30527.5;30530;30524.75;30528.25;201
20260602 074500;30529;30530.75;30528.25;30529.75;205
20260602 074600;30529.5;30530.5;30513.25;30515.5;1017
20260602 074700;30515.75;30518.25;30510.5;30514.25;1030
20260602 074800;30515;30519.25;30513.25;30518.5;372
20260602 074900;30518.75;30519.5;30513.5;30516.25;288
20260602 075000;30516;30521.25;30513.75;30515.75;551
20260602 075100;30516;30519;30512;30518;298
20260602 075200;30518.25;30518.5;30511.5;30514;320
20260602 075300;30514.5;30516.5;30512.5;30514.75;284
20260602 075400;30514.25;30527.25;30514.25;30527;586
20260602 075500;30527;30532.75;30521.75;30527.5;810
20260602 075600;30527.75;30530.25;30521.75;30529.5;517
20260602 075700;30529;30529.25;30524.25;30527.25;246
20260602 075800;30527;30531;30522.5;30528.25;456
20260602 075900;30527.75;30528.5;30523.5;30523.5;221
20260602 080000;30523.75;30530.5;30520.75;30529.5;383
20260602 080100;30529.75;30543.25;30529.75;30540;1658
20260602 080200;30539.75;30552;30537.5;30549;1421
20260602 080300;30549.75;30562.5;30548.25;30552.5;1737
20260602 080400;30552.5;30567;30551.75;30566.75;1246
20260602 080500;30565.75;30568;30562;30565.25;721
20260602 080600;30565.5;30566;30548.25;30561.25;1419
20260602 080700;30561.75;30565;30551;30551.75;764
20260602 080800;30551.25;30557;30548.75;30554.5;490
20260602 080900;30554;30557.75;30551.75;30557.75;517
20260602 081000;30558;30560.75;30555.5;30559.25;476
20260602 081100;30558.25;30558.25;30548;30550;456
20260602 081200;30550.5;30550.75;30542.75;30546.75;679
20260602 081300;30546.5;30560.25;30546;30559.25;544
20260602 081400;30558.5;30566.75;30557.5;30566.5;690
20260602 081500;30565.75;30570;30555.75;30556.25;881
20260602 081600;30555.75;30563.5;30553.75;30562.25;523
20260602 081700;30562.75;30565.5;30554.75;30556.25;439
20260602 081800;30556;30568;30554.5;30559;578
20260602 081900;30558.25;30562;30554.75;30557.75;395
20260602 082000;30557;30560.5;30550.25;30552;431
20260602 082100;30551.75;30555.75;30547.5;30549;335
20260602 082200;30549.25;30554.75;30547;30553;620
20260602 082300;30553;30558.5;30547.25;30547.5;445
20260602 082400;30548.25;30551;30532.75;30550;1985
20260602 082500;30549.5;30553.5;30542;30542.5;511
20260602 082600;30543.5;30545.75;30538.25;30540.25;545
20260602 082700;30539.75;30546;30536.75;30545.5;633
20260602 082800;30544.75;30552;30542.25;30546.75;541
20260602 082900;30547;30549.5;30543;30545.25;472
20260602 083000;30545.25;30550.5;30539.75;30546.25;818
20260602 083100;30546.5;30555.5;30543.5;30553.75;704
20260602 083200;30554.5;30561;30553.25;30557.75;520
20260602 083300;30558;30564;30557.75;30562.5;522
20260602 083400;30563.25;30565.5;30556;30561.25;578
20260602 083500;30561.5;30564.25;30554.25;30556.5;456
20260602 083600;30557;30559;30552.25;30558.5;361
20260602 083700;30558.75;30565.75;30557.25;30565.75;280
20260602 083800;30565;30565.25;30558.5;30562;311
20260602 083900;30562;30562.75;30553.5;30554;313
20260602 084000;30554.5;30559.25;30553.5;30559;290
20260602 084100;30558.25;30566.25;30553.25;30565.5;600
20260602 084200;30565.5;30565.5;30557.75;30560.5;385
20260602 084300;30560;30562.25;30556;30556.75;248
20260602 084400;30557;30559.25;30552.75;30553.75;261
20260602 084500;30552.5;30553.75;30547.25;30547.75;357
20260602 084600;30548.25;30559.75;30546.25;30559.75;548
20260602 084700;30559;30561.5;30556.75;30558.75;287
20260602 084800;30557.5;30558.25;30551;30552.5;275
20260602 084900;30552;30558.75;30551.75;30558.75;184
20260602 085000;30558.25;30563;30558;30559;286
20260602 085100;30559.75;30564.25;30556.75;30564.25;190
20260602 085200;30564.5;30564.5;30554.5;30555.25;233
20260602 085300;30555.25;30563.25;30554.5;30562;281
20260602 085400;30563;30563;30552.5;30552.5;172
20260602 085500;30552.25;30553.25;30544;30550;641
20260602 085600;30549.25;30551.25;30541.5;30545;360
20260602 085700;30544.5;30552;30544.25;30548;350
20260602 085800;30548;30548.25;30544.75;30546;176
20260602 085900;30546.75;30549.75;30540.75;30544.75;328
20260602 090000;30544.5;30552.75;30543.25;30549;333
20260602 090100;30548;30549.75;30538.25;30539.25;386
20260602 090200;30539;30539.25;30531.25;30531.25;625
20260602 090300;30531;30537;30530.25;30532.5;519
20260602 090400;30533;30533.75;30525.5;30531;680
20260602 090500;30531.25;30533;30525.5;30528;336
20260602 090600;30529;30534;30528;30531;398
20260602 090700;30532;30540;30532;30536.5;605
20260602 090800;30537.25;30542.75;30536;30542.75;316
20260602 090900;30542.5;30543.5;30535.75;30542;328
20260602 091000;30542;30547.75;30540;30547.75;361
20260602 091100;30546.75;30547;30542.25;30545.25;364
20260602 091200;30546;30549.25;30538.75;30541.5;402
20260602 091300;30541.5;30542.5;30536;30540;315
20260602 091400;30540.25;30542.25;30536.75;30536.75;140
20260602 091500;30537;30541.5;30535.75;30539.5;184
20260602 091600;30540;30548.25;30538.5;30547.75;316
20260602 091700;30547.75;30553;30546;30548.25;629
20260602 091800;30548.75;30548.75;30537.75;30539.25;554
20260602 091900;30538.5;30547.25;30538;30546;320
20260602 092000;30546.75;30551.75;30545.75;30548.25;292
20260602 092100;30549;30549.25;30539;30539.25;392
20260602 092200;30539.25;30541.75;30531;30532.25;571
20260602 092300;30531.75;30533.5;30527.75;30529.75;525
20260602 092400;30530.5;30539.5;30529;30539;274
20260602 092500;30539.5;30541;30536.5;30536.75;195
20260602 092600;30537.25;30539.5;30533;30538.75;431
20260602 092700;30538;30538.75;30533;30535.25;169
20260602 092800;30535.25;30537.75;30531;30536;240
20260602 092900;30536.25;30537;30526.75;30531.5;552
20260602 093000;30532.25;30536.25;30529.5;30535.25;314
20260602 093100;30536;30544;30536;30539.25;348
20260602 093200;30539.25;30543;30533.25;30535.75;450
20260602 093300;30534.75;30540.5;30534.25;30539.5;278
20260602 093400;30538;30547.25;30537.75;30545.75;302
20260602 093500;30545.75;30549.25;30542;30546;320
20260602 093600;30545.75;30547.75;30541.75;30543.75;216
20260602 093700;30544.25;30546.5;30541.5;30545.5;207
20260602 093800;30545.25;30546;30539.5;30540.5;154
20260602 093900;30541;30543.5;30537.75;30543;186
20260602 094000;30542.5;30549.5;30541;30549.25;274
20260602 094100;30549.75;30555.5;30537;30552.5;1369
20260602 094200;30551.25;30571.5;30551.25;30571.25;1239
20260602 094300;30570.25;30582.25;30568;30580;1788
20260602 094400;30579.75;30580.25;30572.5;30578.75;716
20260602 094500;30578.25;30581;30573.25;30577;470
20260602 094600;30577;30579.75;30573.75;30576.75;559
20260602 094700;30576.25;30578;30571.25;30571.25;444
20260602 094800;30572;30575.5;30567.5;30570.25;539
20260602 094900;30570.5;30581.75;30570;30580.75;477
20260602 095000;30581.5;30585.25;30576.75;30579.75;949
20260602 095100;30579.5;30587.75;30578.75;30582.25;801
20260602 095200;30581.5;30582.5;30575;30580.5;467
20260602 095300;30581;30583;30577;30579;334
20260602 095400;30578.5;30578.75;30574;30574;319
20260602 095500;30574;30574.75;30564.25;30567.5;967
20260602 095600;30567.75;30575.75;30567.75;30573.5;501
20260602 095700;30573.75;30574.75;30568.25;30570;297
20260602 095800;30570;30576.75;30569;30570;463
20260602 095900;30569.5;30572.75;30565.75;30569.5;260
20260602 100000;30569.25;30569.25;30565.25;30565.5;227
20260602 100100;30565.25;30566.5;30555;30557.5;1043
20260602 100200;30557;30560.75;30555;30558;429
20260602 100300;30557.5;30562.25;30555.5;30556.75;267
20260602 100400;30557.5;30558.75;30553.5;30558;352
20260602 100500;30557.75;30560;30553.25;30560;449
20260602 100600;30560;30564.25;30558.5;30558.5;372
20260602 100700;30559;30567.5;30557.5;30567.5;515
20260602 100800;30566.75;30567.5;30559.5;30563;363
20260602 100900;30562.5;30567;30561;30564;241
20260602 101000;30563.75;30566;30561.75;30563;178
20260602 101100;30562.5;30568.75;30560.5;30568.25;437
20260602 101200;30568.5;30572;30566.25;30571.25;494
20260602 101300;30570.5;30571.5;30564.5;30565.5;284
20260602 101400;30565;30566.75;30559.25;30561.5;393
20260602 101500;30561.25;30564.5;30559;30560;279
20260602 101600;30560;30563;30556;30561;479
20260602 101700;30561;30567.5;30556.75;30561.25;420
20260602 101800;30561;30566.75;30560.25;30564.25;394
20260602 101900;30563.5;30565.75;30560.5;30562.5;223
20260602 102000;30563;30564.75;30559.5;30564.25;284
20260602 102100;30564.25;30566.5;30559;30559;267
20260602 102200;30559.5;30561.5;30554.5;30556.25;340
20260602 102300;30557;30560.75;30551.5;30555.75;463
20260602 102400;30556;30563.5;30554.75;30561.5;337
20260602 102500;30561.75;30566.75;30559.5;30564.75;287
20260602 102600;30564.25;30566.25;30557.25;30561.5;341
20260602 102700;30561;30562.5;30549;30549.5;701
20260602 102800;30549;30553.25;30546.5;30552;506
20260602 102900;30551.75;30553;30547.5;30552.25;349
20260602 103000;30552.25;30556.75;30552;30554.25;258
20260602 103100;30555;30558;30551.25;30552.5;296
20260602 103200;30552.75;30552.75;30549;30550.5;199
20260602 103300;30551;30555;30547.5;30548.75;368
20260602 103400;30548;30549.25;30542;30544;597
20260602 103500;30543.75;30544.5;30538.75;30539.25;372
20260602 103600;30540;30542.25;30536.25;30537.5;420
20260602 103700;30537.5;30541;30537;30538;305
20260602 103800;30538;30539.5;30534.75;30536.5;304
20260602 103900;30536.75;30538;30532;30533.75;639
20260602 104000;30534.75;30546;30533.75;30543.5;502
20260602 104100;30544;30544.5;30540.5;30542.5;393
20260602 104200;30542.25;30543;30537.5;30540.75;363
20260602 104300;30541.5;30542.75;30536.25;30541.25;233
20260602 104400;30541;30541.75;30534.25;30536.25;322
20260602 104500;30536;30538;30533.75;30536;240
20260602 104600;30535.5;30539.5;30534.75;30535.75;176
20260602 104700;30535.5;30537.5;30529.5;30532;555
20260602 104800;30532.25;30537;30528.5;30535.25;688
20260602 104900;30535.5;30538;30527.75;30531;449
20260602 105000;30530.5;30533.5;30529.25;30532.5;380
20260602 105100;30533;30540.25;30532.5;30539.75;405
20260602 105200;30539.75;30541.25;30536.5;30540.5;215
20260602 105300;30540.25;30542;30536.5;30540.75;237
20260602 105400;30540.25;30544.25;30537.25;30541.25;312
20260602 105500;30540.5;30544;30538.75;30541.5;232
20260602 105600;30540.75;30541.75;30537.75;30538.5;183
20260602 105700;30539;30542;30536.75;30538.25;161
20260602 105800;30538.25;30542;30533.75;30534.5;312
20260602 105900;30534.75;30537.25;30530.25;30530.25;369
20260602 110000;30530.75;30533.25;30528.75;30529.25;418
20260602 110100;30529.75;30532.75;30518.25;30527.75;1645
20260602 110200;30527.75;30530;30523.25;30524.75;489
20260602 110300;30524.75;30525;30514.75;30524.25;1095
20260602 110400;30524.25;30524.5;30515.5;30520.75;472
20260602 110500;30520.75;30523;30502.5;30507.75;1329
20260602 110600;30507.25;30514.75;30506.75;30514;638
20260602 110700;30514.75;30521.5;30514;30519.25;548
20260602 110800;30519;30525.75;30515.75;30525.5;558
20260602 110900;30525;30526.75;30518;30519.5;528
20260602 111000;30519.5;30535.75;30519.5;30535.75;743
20260602 111100;30535.75;30539.25;30530.5;30537;822
20260602 111200;30537.25;30538.5;30534.25;30537;389
20260602 111300;30537;30548.75;30534.25;30543.75;1082
20260602 111400;30543.75;30544.5;30537;30540.25;426
20260602 111500;30540.75;30545.25;30535.25;30544;713
20260602 111600;30543.5;30546.25;30538.75;30539.5;563
20260602 111700;30540;30547.75;30539.5;30541.75;506
20260602 111800;30540.75;30548.25;30535.5;30540.5;806
20260602 111900;30540.5;30548;30539.5;30543.75;467
20260602 112000;30543.75;30546.75;30539;30541;356
20260602 112100;30541;30541.25;30535;30535.75;383
20260602 112200;30536;30539.5;30531.25;30533.25;519
20260602 112300;30533.75;30535.5;30528.75;30533.5;649
20260602 112400;30532.75;30535;30528.75;30529.5;374
20260602 112500;30529.5;30533;30525.25;30528.75;793
20260602 112600;30528.25;30534.5;30526;30532.75;506
20260602 112700;30533;30539.5;30532.25;30537.25;552
20260602 112800;30537.5;30542.5;30533.5;30542.25;492
20260602 112900;30541.25;30546.25;30540;30541.75;611
20260602 113000;30542.5;30550.5;30541;30548;658
20260602 113100;30549;30563.75;30547.25;30562.75;1431
20260602 113200;30562.75;30564.5;30558;30562.25;966
20260602 113300;30562.25;30562.25;30557;30561;604
20260602 113400;30560.75;30571.75;30558.75;30568.75;1412
